sid,sname,preview_url,album_art,duration
303473,Good Riddance (feat. KJ Apa),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b3/63/37/b36337b1-7d15-ae6b-c291-dd0be567c294/mzaf_888306364445462586.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048515cd1942a5e660a73f91a0cc6,156093
308045,When I Met You,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/ec/55/58/ec5558c5-d4fa-4bba-ba0f-115496c358da/mzaf_7939966410991303927.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Features/v4/27/cd/27/27cd2771-81e6-c0e6-5629-3b95b52e8eec/dj.qeqzovci.jpg/88x88bb.jpg,153440
303442,Will You Follow Me Into the Dark,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/be/63/c4/be63c43e-edc2-e7e5-1e70-db4214f30dd1/mzaf_17947701428943992721.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/bd/cb/ec/bdcbecbd-fa34-98f1-5c64-9e969dd9b9f2/193436250320_01_img001.jpg/88x88bb.jpg,228101
303443,Love Me Now And Forever,https://p.scdn.co/mp3-preview/a72e462d29cd9f1ebf03be15e543be6aab0a9ffe?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048517f5e468109cfbdee0523fcbf,131600
312310,Find Our Way Home,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6f/b4/05/6fb405d4-3a66-e9ae-334b-fc78ad42177a/mzaf_841758353375325279.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music42/v4/58/b8/9b/58b89bcd-0a92-d500-548d-7dc415b9ee19/mzm.fctwqfbr.jpg/88x88bb.jpg,290528
304348,Trash and Tumbleweeds,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/4b/93/30/4b933054-c5ea-dc4f-e029-894725b4c2f4/mzaf_2161872758187947229.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/66/5a/88/665a88dc-b5c9-b848-177d-7ab437e5f6d6/195999624662.jpg/88x88bb.jpg,160500
304289,After Dark (feat. Vanessa Morgan & Drew Ray Tanner),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bf/a4/d0/bfa4d0c7-4e1e-5a97-bf38-12cce7b71682/mzaf_3027947563347958772.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485102e9a47ed78739b91170163d,167706
304349,6 to Midnite,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/57/ef/2b/57ef2be5-8420-49bb-991e-333f2d80d0d1/mzaf_1467166107831819445.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/42/e1/cd/42e1cdfb-cbb1-7d43-5a4f-cc1663765862/artwork.jpg/88x88bb.jpg,310707
79837,Handwriting On the Wall,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/35/1b/ae/351bae7f-c1c4-4a09-fe53-2efe31dd462f/mzaf_5057396942733157577.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/50/80/e6/5080e6ff-e477-022d-e535-f1c82661dd7e/RBC_Boogie_cover.jpg/88x88bb.jpg,155320
155219,Katchi (feat. Leon Bridges),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b2/72/ff/b272ff4b-0ea5-7aa7-df0d-0590276069c8/mzaf_18386723606009446544.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/97/4a/04/974a0412-aee2-11b3-f468-93dd80fbdd27/810874021458.jpg/88x88bb.jpg,220240
304350,New Comedown,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6f/3f/62/6f3f627e-c396-53b0-c6a7-b142f1cd8026/mzaf_875740665321052694.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/c3/2e/8e/c32e8e1b-cc83-435b-7cf8-4e1abde320bb/0045778766505.png/88x88bb.jpg,187667
99286,Save Yourself,https://p.scdn.co/mp3-preview/324f33259ff886fc722f64821d58d5e8040936dd?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851a0907f1ca5190f8f136a9cec,194613
304351,Deadwood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/5f/78/de5f7894-f7b5-367a-56bf-5c39ee99818f/mzaf_8066871255078951838.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/37/0d/48/370d4805-02d2-3588-c51c-cc73be4c6ba3/cover.jpg/88x88bb.jpg,220964
143341,Cruel Cruel World,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/b6/05/e5b6054c-0dd5-1398-e0e1-3a187a6fc3ce/mzaf_1850854418166289019.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/bd/bf/20/bdbf206f-3ff7-400e-14a2-14de3558e60f/cover.jpg/88x88bb.jpg,149267
305449,Crawlin',https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/8a/07/5f/8a075fba-3a3c-92c0-09c4-7a00d118a481/mzaf_7552047043275813792.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/8b/83/9a/8b839aac-d973-d514-3d52-1a65dc78c107/5054526022096_1.jpg/88x88bb.jpg,152333
305400,Day by Day,https://p.scdn.co/mp3-preview/abd803a6b6f380a29cbf4c850bbf19b7bd7ed103?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048514037799f51b1e141c040874f,218894
305450,She's Takin' All My Money,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/5c/ba/ff/5cbaff3a-c15c-6df7-d782-544f1369796d/mzaf_2076875199744716864.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Features/f8/02/f9/dj.kwjaubbm.jpg/88x88bb.jpg,164213
305401,Sweat Baby Sweat,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/d5/da/89/d5da89aa-a79e-270e-bb24-7345e8f7e9ac/mzaf_14464827946305313108.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/30/c6/f0/30c6f0b9-ff55-eea0-9caf-aa2ef453ab7a/859733070657_cover.jpg/88x88bb.jpg,151633
305451,Future of Love,https://audio-ssl.itunes.apple.com/itunes-assets/Music69/v4/67/6d/de/676dde00-7730-aaa1-e44c-66e1757d51d3/mzaf_4446375421940204324.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music49/v4/b6/ef/b2/b6efb2b4-dc26-a239-deb2-10acb0b5cb9e/889466010965.jpg/88x88bb.jpg,192560
183941,"Hold On, I'm Coming",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ad/89/bb/ad89bb87-8ac4-371d-0184-130c3af0fd5f/mzaf_7731282494716427818.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/0b/76/7c/0b767c8a-9eed-8088-4818-607414f87168/dj.daxokutn.jpg/88x88bb.jpg,155613
300115,HONEY,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e0/5e/c3/e05ec320-4d04-60b3-d6c9-d6c12ff58a83/mzaf_397746941039265377.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/95/3a/3c/953a3c84-0708-c3c0-819f-a63acffa02d3/195081116402.jpg/88x88bb.jpg,155680
306309,We Were Never Lost,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/a3/fb/4ba3fb95-50e2-b6a2-5e3a-62fd32d3c653/mzaf_18339234530207737849.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/d4/59/25/d459251e-edc3-301b-7c84-f23540071cad/138.jpg/88x88bb.jpg,218397
308043,Turn Up The Noise,,,0
110465,Back To School Again,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7c/ea/de/7ceadee8-a4ed-125d-165d-03a0cf97e672/mzaf_15791679873042054541.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/88/88/b2/8888b26e-a6b9-7e38-de0f-997117774dd6/00602557890785.rgb.jpg/88x88bb.jpg,229400
308042,I Can't Take It Anymore,https://p.scdn.co/mp3-preview/7391054414f0280d43467ebe926eca15e06a25de?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048510122e45ad45f23122ab25cb5,160546
22908,Bourbon Train,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/36/3b/c8/363bc8a3-9b6f-fa6f-564d-2fe189248f04/mzaf_13553169911632453096.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/3f/0a/64/3f0a646b-4f35-4b3b-75b0-c7b9462f777b/cover.jpg/88x88bb.jpg,172360
169084,Mine,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a2/17/0d/a2170d89-e4ee-9414-38b9-6f28f1bb335b/mzaf_7308419485227738469.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/7c/98/07/7c98072e-e826-d77c-e829-daa87f5706b9/075679874580.jpg/88x88bb.jpg,131064
306306,The Beldam,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/24/58/64/24586410-0c4f-e9e8-4173-e50dac71fc73/mzaf_1067444913406808367.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/ff/f2/f1/fff2f146-fa2f-6dce-8d87-6ca8942238d3/859745610742_cover.jpg/88x88bb.jpg,196739
306307,Shallow (feat. Camila Mendes & Chris Mason),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6c/a0/b4/6ca0b4b0-802a-7c16-b9d2-78f8df3e5772/mzaf_9094801554144680415.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851f87eda5b0b0cc64943badb13,198506
319651,You Are My Life,,,0
308018,Gotta Go Big,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/32/d7/f3/32d7f381-c11d-d16e-d414-56cd34cadbe4/mzaf_6091846536029557141.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/b2/e5/2f/b2e52faa-36ce-2853-5b7f-d0833acd84d6/e2329067-23c8-4e2b-a0a6-d51c264145b4.jpg/88x88bb.jpg,143673
308019,Go H.A.M.,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/ed/f2/d1/edf2d1b9-fb79-f9f5-e271-4f6c4d909861/mzaf_2841081485606328500.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/c8/cc/d7/c8ccd7a2-20b9-38af-ecb1-1081e713cc6b/artwork.jpg/88x88bb.jpg,203180
319652,Don't Say Goodbye,,,0
319653,Only Memories,https://audio-ssl.itunes.apple.com/itunes-assets/Music/48/eb/c6/mzm.hfujvzew.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/b2/e3/aa/mzi.fejdzwdr.tif/88x88bb.jpg,186880
308020,Get Up and Go,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5f/9a/10/5f9a10e1-4b9f-852c-a3cd-2bcc5ed6d01d/mzaf_17897429179164426335.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/y2005/m09/d21/h16/mzi.mhzsdtch.jpg/88x88bb.jpg,168880
7936,Chances Are,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/51/27/30/51273010-fda8-2ea2-31a6-b952eb468a63/mzaf_6871395542598545381.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/d2/97/75/d2977571-459d-7a0c-40ad-de61f96d87c5/074643466721.jpg/88x88bb.jpg,182451
308021,Money (That's What I Want),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/20/d6/0020d609-0dce-885c-6068-bbc81058b747/mzaf_16670689239714047958.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/88/de/ba/88debaf6-014b-1c25-197f-f87e9427fa32/14UMGIM62471.rgb.jpg/88x88bb.jpg,147138
319654,Last Train Home,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/e7/a7/2de7a726-ebe4-17d5-e1c1-aaf03e3d244e/mzaf_6774869227076863478.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/y2005/m01/d26/h11/s05.wvuopgjb.jpg/88x88bb.jpg,171464
281197,Dreamland,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f7/79/1c/f7791c2a-941a-cb2b-da23-3484bb705fc3/mzaf_1068223144743902975.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/da/8b/77/da8b7731-6f4f-eacf-5e74-8b23389eefa1/20UMGIM03371.rgb.jpg/88x88bb.jpg,203492
73175,Boys Will Be Out for a Fight,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/99/07/7e/99077ec3-2946-1033-6702-b853b043ad1c/mzaf_2593067996399326603.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music2/v4/77/b2/49/77b24972-c185-4dd9-31d9-a0072de4956d/boys2jpg.jpg/88x88bb.jpg,166987
308809,Everything and Nothing,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d4/2a/16/d42a1626-cb56-2986-ff07-ec225b826600/mzaf_4534000806078999311.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048517308a3224a7fa1dd2856086b,187607
189031,Carry Me,,,0
309594,Stupid Love (feat. Madelaine Petsch),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/72/96/51/72965170-df57-2147-699f-6337d42e78f1/mzaf_8556749929411863813.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851882010fb3c68208339dcefed,196746
156986,You Better Run,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8c/fd/30/8cfd3034-6a1a-8a3e-4952-96a7b4e29539/mzaf_16505420088009918772.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/17/69/fe/1769fe5e-7ff7-b03c-c2da-306548c10cd4/artwork.jpg/88x88bb.jpg,204893
310524,Misery Misery Misery,,,0
155184,Hungry Like the Wolf,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/94/20/fb/9420fb44-846f-6c9c-adb8-9a6e8784a254/mzaf_4817554621276524544.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/f7/31/3f/f7313f78-57be-20f7-ed1f-413b0b18b42c/084247954692.jpg/88x88bb.jpg,220627
260631,Don't Ever Leave Me,,,0
70993,Sleep Walk,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/74/be/f6/74bef6fc-8f8a-6af6-b03d-1bd742fdbea7/mzaf_13165393710194442751.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/61/80/5a/61805a01-60ab-3c59-78cf-4910187bbcaf/888003858756.jpg/88x88bb.jpg,141755
319648,Gellow Mold,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/82/8f/65/828f6544-5d03-e465-c76c-3012841dda66/mzaf_7751803235240646896.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/05/17/95/051795b0-e1b9-5b3d-5ef5-1431a8fdae71/859724762158_cover.jpg/88x88bb.jpg,250070
328180,"Walking in Space (feat. Lili Reinhart, Madelaine Petsch, Nathalie Boltt & Erinn Westbrook)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/30/ac/4b/30ac4b56-5dca-c74b-8288-1b88360fb901/mzaf_11900784795902059610.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485169d34257225693cb2b0a41d7,218800
328147,Baby I Can't Let You Go,,,0
329038,Blood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/34/b1/c0/34b1c06b-f2a9-9dcd-144c-9dd0000a4102/mzaf_6203797504686271780.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/7a/3a/5f/7a3a5f90-96b7-d574-edca-c4cfaad8d765/21UMGIM01318.rgb.jpg/88x88bb.jpg,147019
329039,Change Your Mind,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e2/c9/55/e2c955a6-8b7d-3bb6-cad5-0cf73189674f/mzaf_2912967714991069476.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/fa/d8/3d/fad83d97-5e19-cd5d-118f-73749f3998de/859748979013_cover.jpg/88x88bb.jpg,180273
329041,Cromo y Platino,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/08/7d/1c/087d1ce7-7b61-7081-d2a8-030c83d59bce/mzaf_18294309080966554391.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/4a/cb/fa/4acbfadb-369f-2b86-b100-40eb0597c6f7/8429006178513.jpg/88x88bb.jpg,252076
297995,Demolición,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/88/82/7c/88827c1f-a92b-5415-963f-93947440b53f/mzaf_4522280079202316526.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f5/91/b6/f591b640-42b5-44f8-dda2-0300a4f38bbc/dj.pjuyjtea.jpg/88x88bb.jpg,177640
329042,La Llorona,https://p.scdn.co/mp3-preview/5bbd5ce91c7aa716a21f3e219b09f16e5c5c851e?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048513d90cab26c5e14022191cfbc,364367
329043,Samba Brasil 2,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview60/v4/23/74/75/237475af-fac3-21f9-6f4a-f485c505d895/mzaf_5105959749480043393.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music30/v4/01/13/8b/01138b17-77ca-d2f8-a86d-212dbbbf66e0/5056013434351.png/88x88bb.jpg,124080
331452,Blessed Be The Tie That Binds (feat. Nathalie Boltt),,,0
331455,Like a Renegade,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/51/84/dd/5184dd05-e511-e581-9ad1-f6a257318b83/mzaf_806273323798795020.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/48/1c/8f/481c8fcc-a4dc-98cc-c205-44f3cae5e742/859748101742_cover.jpg/88x88bb.jpg,169500
330127,"Nothin' But a Good Time (feat. Camila Mendes, Erinn Westbrook, Lili Reinhart, Madelaine Petsch & Madchen Amick)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/02/87/87/02878716-b97b-d9c2-9f55-8b5cbc3dd02a/mzaf_7586458214963645387.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/19/e1/71/19e171ad-25de-f230-5e5d-24fa4202a4b2/749043207051.jpg/88x88bb.jpg,163013
330128,Everything's Alright (feat. Casey Cott & Madelaine Petsch),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7c/fd/84/7cfd847a-5f8d-2756-d69f-37685051552a/mzaf_13855458591545984665.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/19/e1/71/19e171ad-25de-f230-5e5d-24fa4202a4b2/749043207051.jpg/88x88bb.jpg,212880
147041,The Wild One,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/10/59/ff/1059fffb-a715-7871-b285-8ba019d52ac5/mzaf_6753032784158205776.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music71/v4/c4/db/10/c4db108a-2740-fb0e-0ed8-4277a99c632a/artwork.jpg/88x88bb.jpg,174707
331457,"It's All Coming Back to Me (feat. Asha Bromfield, Ashleigh Murray & Hayley Law)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/40/41/68/4041685a-2ce6-58c3-a722-1ad8b33b40ec/mzaf_9431327578998474522.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,214693
331458,"It's Gonna Rain (feat. Ajay Musodi, Ashleigh Murray, Diandra Lee, Eduardo Vásquez, James Ross, Joshua Lalisan, Julia Schwartz, Kyra Leroux & Quincy Pipella)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b7/4e/2c/b74e2c7d-4fa2-a50e-48d3-97a5df421946/mzaf_17937479002858233916.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,114480
99646,come On People,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d3/4b/0f/d34b0f8b-f20d-ebbf-088f-d00dd8133238/mzaf_6121747143075826951.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/96/30/29/96302927-5077-bf7c-8230-7b9963cdaae5/mzi.vclbsldy.tif/88x88bb.jpg,158240
331459,Physical (feat. Asha Bromfield & Hayley Law),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f3/35/f4/f335f462-b930-6aa9-a962-5d14380cf144/mzaf_11688969102315711945.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,194360
331460,Go On,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/90/91/d0/9091d052-ae7f-1c43-e8c2-1a53b7857c37/mzaf_1226140248204812269.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/1d/87/b8/1d87b814-db6c-57c4-ebe0-3514fbc928ec/193436267694_01_img001.jpg/88x88bb.jpg,206897
331462,"Little Shop of Horrors (feat. Camille Hyde, Erinn Westbrook & Vanessa Morgan)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/70/7b/83/707b83e7-7278-6328-df98-ade1c16be8fb/mzaf_12874023777000258958.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,144600
331496,"Josie and the Pussycats (feat. Asha Bromfield, Ashleigh Murray & Hayley Law)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5a/86/e9/5a86e9d2-ea59-8c1b-1eb8-1e4e16e6f9c2/mzaf_16680265596372225469.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,40787
331463,"Get Up (feat. Asha Bromfield, Ashleigh Murray & Hayley Law)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c6/d3/9e/c6d39e68-a675-71d0-195b-131fe6be8167/mzaf_10974872819588039325.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,170080
331464,Stars (feat. Ashleigh Murray),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ad/00/5e/ad005ebe-afff-2fa3-fde9-9eddae1455ac/mzaf_5310575658603346255.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/da/66/8e/da668eac-b106-561c-8ef5-d08dd68b6e8f/794043208652.jpg/88x88bb.jpg,198507
331507,I'm Not Lying,,,0
275699,How to Start a Revolution,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/0b/07/66/0b07662f-c061-81ff-4680-c6f41432147d/mzaf_1522509125208350294.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/9e/5d/fb/9e5dfb94-23c0-0b73-1c9c-91580d2791e4/5054526432437_1.jpg/88x88bb.jpg,186427
332229,Another Night,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a4/a9/16/a4a916c8-4304-1706-dc18-30f98535734c/mzaf_769765707571768256.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/32/5f/be/325fbe91-501b-226d-f13f-3a168cc1dbcb/20UMGIM92569.rgb.jpg/88x88bb.jpg,251562
332102,Up To No Good,,,0
271926,The Loneliest Place in Town,https://audio-ssl.itunes.apple.com/itunes-assets/Music3/v4/20/9e/24/209e2459-dc0a-4ff0-bd8b-10a02a065fad/mzaf_5709916198749335877.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/49/43/bb/4943bb0e-d6a6-014e-a85d-20f2e9c72136/888295217668.jpg/88x88bb.jpg,235867
333389,The World's Best Kisser,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/16/95/d2/1695d20d-748f-59f5-ec8e-996cdc976764/mzaf_15635872365072343717.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/58/29/45/582945b7-98a7-ac53-3dcb-366f88fee108/689492189587.jpg/88x88bb.jpg,227601
25441,Ride of the Valkyries,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b1/9c/5a/b19c5a55-58ce-7fd6-478b-9442f264a620/mzaf_299010490123583463.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/2b/bd/e9/2bbde963-c831-3335-0739-c828a85fb7a0/018736315428_cover.jpg/88x88bb.jpg,282067
334128,Stormy Weather,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/19/28/e9/1928e927-df73-0bb1-f696-beecc8d43200/mzaf_9649616757579588762.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/49/43/bb/4943bb0e-d6a6-014e-a85d-20f2e9c72136/888295217668.jpg/88x88bb.jpg,161653
334103,"Just Another Day (feat. Lili Reinhart, Mädchen Amick, Jacquie Lee & Tyson Ritter)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f7/90/f6/f790f6a0-6c17-c5dd-90e0-f3be07035d86/mzaf_17571322207520732728.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/63/26/30/6326301e-05b5-c1aa-2a24-f40c61f2fbbc/794043208645.jpg/88x88bb.jpg,208973
334105,I Miss the Mountains (feat. Lili Reinhart & Mädchen Amick),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/04/e7/25/04e72578-2ee8-512c-e6ea-64460f99a7a4/mzaf_6114895678967328389.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/63/26/30/6326301e-05b5-c1aa-2a24-f40c61f2fbbc/794043208645.jpg/88x88bb.jpg,224920
334089,Bow My Back,https://audio-ssl.itunes.apple.com/itunes-assets/Music/v4/c7/a7/f1/c7a7f102-0af6-72a7-f535-38b638a4860c/mzaf_8943291720844750996.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/4b/ec/26/mzi.tszqmurc.jpg/88x88bb.jpg,136456
